19517003;Cohetando;19517
19517004;Chinas;19517
19517005;El Colorado;19517
19517007;Itaibe;19517
19517009;Lame;19517
19517010;La Palma;19517
19517011;Mosoco;19517
19517012;Ricaurte;19517
19517013;Riochiquito;19517
19517014;San Luis (Potrerillo);19517
19517015;Talaga;19517
19517016;Tóez;19517
19517017;Togoima;19517
19517018;Villa Rodríguez;19517
19517019;Vitonco;19517
19517022;La Troja;19517
19517023;Aranzazu;19517
19517024;El Cabuyo;19517
19517025;La Ceja;19517
19517026;San José;19517
19517027;Taravira;19517
19517028;Cuetandó;19517
19517029;Minuto De Dios;19517
19532000;El Bordo;19532
19532001;Brisas;19532
19532002;Chontaduro;19532
19532003;Don Alonso;19532
19532004;Galíndez;19532
19532005;La Fonda;19532
19532006;La Mesa;19532
19532007;Las Tallas;19532
19532008;Patía;19532
19532009;Piedrasentada;19532
19532010;Pan De Azúcar;19532
19532011;Chondural;19532
19532012;Sajandí;19532
19532013;El Estrecho;19532
19532014;El Hoyo;19532
19532016;Angulo;19532
19532017;Bello Horizonte;19532
19532018;El Placer;19532
19532019;El Puro;19532
19532021;La Florida;19532
19532022;Sachamates;19532
19532023;Santa Rosa Baja;19532
19532024;Versalles Boquirroto;19532
19532025;Santa Cruz;19532
19532026;Betania;19532
19532027;El Tuno;19532
19532028;Méndez;19532
19532029;Quebrada Oscura;19532
19532030;Villanueva;19532
19533000;Piamonte;19533
19533001;Campo Alegre;19533
19533002;El Remanso;19533
19533003;Miraflor;19533
19533004;Yapurá;19533
19548000;Piendamó;19548
19548001;Tunía;19548
19573000;Puerto Tejada;19573
19573001;Bocas Del Palo;19573
19573002;Las Brisas;19573
19573003;San Carlos;19573
19573005;Perico Negro;19573
19585000;Coconuco;19585
19585004;Puracé;19585
19585007;Santa Leticia;19585
19585009;Paletará;19585
19622000;Rosas;19622
19622001;Gualoto;19622
19622002;Párraga;19622
19622003;Marquez;19622
19622004;Ufugu;19622
19622005;Lomabajo;19622
19622006;Lombajo;19622
19622007;Cefiro;19622
19622008;Diviso;19622
19622009;Lomagrande;19622
19622010;Marques;19622
19622011;Sauce;19622
19693000;San Sebastián;19693
19693001;El Rosal;19693
19693004;Santiago;19693
19693005;Valencia;19693
19698000;Santander De Quilichao;19698
19698001;El Palmar;19698
19698002;El Turco;19698
19698004;La Arrobleda;19698
19698007;Mondomo;19698
19698008;Paramillo;19698
19698009;San Rafael;19698
19698010;Tres Quebradas;19698
19698013;San Antonio;19698
19698014;San Pedro;19698
19698015;Agua Azul;19698
19698017;Dominguillo;19698
19698018;El Crucero;19698
19698020;Quinamayo;19698
19698022;Llano De Alegrías;19698
19698024;Cambalache;19698
19698025;El Broche;19698
19698026;El Llanito;19698
19698027;El Tajo;19698
19698028;La Agustina;19698
19698029;La Capilla;19698
19698030;La Chapa;19698
19698031;La Palomera;19698
19698032;La Quebrada;19698
19698033;Lomitas Abajo;19698
19698034;Lomitas Arriba;19698
19698035;Lourdes;19698
19698037;San José;19698
19698043;Bellavista;19698
19701000;Santa Rosa;19701
19701001;Descanse;19701
19701002;El Carmelo;19701
19701004;Santa Clara;19701
19701005;Santa Martha;19701
19701006;San Juan De Villalobos;19701
19701012;San Juan;19701
19701013;Villa Mosquera;19701
19701014;Curiaco;19701
19701015;Sector Mandiyaco;19701
19743000;Silvia;19743
19743001;Guambia;19743
19743002;Pitayo;19743
19743003;Quichayá;19743
19743004;Pueblecito;19743
19743005;Usenda;19743
19743006;Valle Nuevo;19743
19743007;La Estrella;19743
19743008;La Campana;19743
19743009;El Cacique;19743
19743010;Puente Real;19743
19743011;Méndez;19743
19743012;Miraflores;19743
19743013;San Pedro Del Bosque;19743
19743014;Tumburao;19743
19743015;Alto Grande;19743
19743016;La Aguada;19743
19743017;Laguna Seca;19743
19743018;Loma Del Carmen;19743
19743019;San Antonio;19743
19743020;Michambe;19743
19743021;La Ovejera;19743
19743022;El Salado;19743
19760000;Paispamba;19760
19760001;Chapa;19760
19760002;Chiribío;19760
19760003;El Crucero;19760
19760004;Hatofrío;19760
19760005;La Paz;19760
19760006;Piedra De León;19760
19760007;Río Blanco;19760
19760008;Buenavista;19760
19760009;Sachacoco;19760
19760010;El Carmen;19760
19760011;Puebloquemado;19760
19780000;Suárez;19780
19780001;El Hato;19780
19780002;La Meseta;19780
19780003;Asnazu;19780
19780004;Gelima La Toma;19780
19780005;Matecana;19780
19780006;Bellavista;19780
19780007;La Roma;19780
19780008;La Betulia;19780
19780009;Mindala;19780
19780010;Agua Clara Canelar;19780
19785000;Sucre;19785
19785001;El Paraíso;19785
19785002;Cascadas;19785
19785003;Crucero Bello;19785
19785004;El Carmelo;19785
19785005;El Fresno;19785
19785006;El Retiro;19785
19785007;El Tesoro;19785
19785008;La Ceja;19785
19785009;La Cumbre;19785
19785010;Mazamorras;19785
19785011;Tequendama;19785
19807000;Timbío;19807
19807001;Camposano;19807
19807002;Cincodias;19807
19807007;Cruces;19807
19807013;Antomoreno;19807
19807014;La Martica;19807
19807015;Santa María;19807
19809000;Timbiquí;19809
19809001;Bubuey;19809
19809002;Camarones;19809
19809003;Coteje;19809
19809004;El Cuerval;19809
19809005;Pete;19809
19809006;San Bernardo;19809
19809007;San José;19809
19809008;Santa María;19809
19809009;Santa Rosa De Saija;19809
19809010;Chete;19809
19809011;Boca De Patía;19809
19809012;El Charco;19809
19809013;El Realito;19809
19809014;Chacón;19809
19809015;Brazo Corto;19809
19809016;Infí;19809
19809017;Llano Grande;19809
19809018;Cupi;19809
19809019;Soledad De Yantín;19809
19809020;San Miguel;19809
19809021;Corozal;19809
19809022;Cabecital;19809
19809023;Puerto Saija;19809
19809024;Angostura;19809
19809025;Guangui;19809
19821000;Toribio;19821
19821004;Natala;19821
19821005;San Francisco;19821
19821006;Santo Domingo;19821
19821007;Tacueyo;19821
19824000;Totoró;19824
19824002;Gabriel López;19824
19824004;Paniquitá;19824
19824005;Polindara;19824
19845000;Villa Rica;19845
19845001;Agua Azul;19845
19845002;Cantarito;19845
19845003;Chalo;19845
19845004;Gallinaza;19845
19845005;Juan Ignacio;19845
19845006;Primavera;19845
20001000;Valledupar;20001
20001001;Aguas Blancas;20001
20001002;Atanquez;20001
20001003;Badillo;20001
20001005;Caracolí;20001
20001006;Chemesquemena;20001
20001007;Guatapurí;20001
20001009;Guacoche;20001
20001010;Guaimaral;20001
20001011;La Mina;20001
20001012;Los Venados;20001
20001013;Maríangola;20001
20001014;Patillal;20001
20001018;Valencia De Jesus;20001
20001022;Guacochito;20001
20001024;Los Calabazos;20001
20001025;Los Corazones;20001
20001026;Los Haticos;20001
20001027;Azúcar Buena (La Mesa);20001
20001028;Las Raíces;20001
20001031;Río Seco;20001
20001032;Vega Arriba;20001
20001034;Villa Germania;20001
20001036;El Jabo;20001
20001037;Alto De La Vuelta;20001
20001038;Haticos Ii;20001
20001039;San Martín (El Perro);20001
20001040;Las Mercedes;20001
20001041;Sabana Crespo;20001
20001042;Las Casitas;20001
20001043;El Alto;20001
20011000;Aguachica;20011
20011001;Barrancalebrija;20011
20011006;Loma De Corredor;20011
20011009;Puerto Patiño;20011
20011010;Buturama;20011
20011011;Norean;20011
20011012;Santa Lucía;20011
20011014;Villa De San Andrés;20011
20011018;Campo Amalia;20011
20011025;El Juncal;20011
20011026;La Campana;20011
20013000;Agustín Codazzi;20013
20013001;San Jacinto;20013
20013002;Casacaza;20013
20013003;Llerasca;20013
20013004;Sicarare;20013
20013006;Punta Arrecha;20013
20013007;San Ramón;20013
20032000;Astrea;20032
20032001;Arjona;20032
20032003;El Yucal;20032
20032005;Santa Cecilia;20032
20032006;El Hebrón;20032
20032007;El Jobo;20032
20045000;Becerril;20045
20045001;Estados Unidos;20045
20045002;Tamaquito;20045
20045003;Campo/Alegre/Arzario;20045
20045004;La Guajirita;20045
20060000;Bosconia;20060
20060001;Las Pavas;20060
20060002;Bocas De Tigre;20060
20060004;Loma Colorada;20060
20060005;Alto De Minas;20060
20060006;El Edén;20060
20060007;El Tropezón;20060
20060008;Loma Linda;20060
20060009;Nueva Idea;20060
20060010;Puerto Lajas;20060
20175000;Chimichagua;20175
20175004;Candelaria;20175
20175005;El Guamo;20175
20175009;Las Vegas;20175
20175010;Mandinguilla;20175
20175011;Saloa;20175
20175013;Sempegua;20175
20175014;Soledad;20175
20175016;La Mata;20175
20175022;Higo Amarillo;20175
20178000;Chiriguaná;20178
20178006;Poponte;20178
20178008;Rincón Hondo;20178
20178014;La Aurora;20178
20178015;Estación Chiriguaná;20178
20178016;La Sierra;20178
20178017;Agua Fría;20178
20178018;El Cruce De La Sierra;20178
20178019;Arenas Blancas;20178
20178020;La Estación;20178
20178021;Los Cerrajones;20178
20178022;Ojo De Agua;20178
20228000;Curumaní;20228
20228001;Sabanagrande;20228
20228002;San Roque;20228
20228003;San Sebastián;20228
20228004;Santa Isabel;20228
20228007;Guaimaral;20228
20228008;Barrio Acosta;20228
20228009;Hojancha;20228
20228010;Las Vegas;20228
20228011;El Mamey La Serena;20228
20238000;El Copey;20238
20238002;Caracolicito;20238
20238003;Chimila;20238
20238004;San Francisco De Asís;20238
20250000;El Paso;20250
20250001;El Vallito;20250
20250002;La Loma;20250
20250003;Potrerillo;20250
20250004;Cuatro Vientos;20250
20250005;Pueblo Regado;20250
20250006;El Carmen;20250
20295000;Gamarra;20295
20295001;La Estación;20295
20295002;El Contento;20295
20295004;Palenquillo;20295
20295005;Puerto Mosquito;20295
20295006;Puerto Viejo;20295
20295007;Cascajal;20295
20295008;Mahoma;20295
20295009;Puerto Capulco;20295
20310000;González;20310
20310001;Bujaravita;20310
20310002;Búrbura;20310
20310003;Culebrita;20310
20310004;El Potrero;20310
20310006;Montera;20310
20310007;San Isidro;20310
20310008;Bijagual;20310
20310009;Mata De Fique;20310
20383000;La Gloria;20383
20383001;Ayacucho;20383
20383002;Carolina;20383
20383003;Molina;20383
20383004;San Pablo;20383
20383005;Simaña;20383
20383006;Besote;20383
20383007;Bubeta;20383
20383010;La Mata;20383
20400000;La Jagua De Ibirico;20400
20400001;Las Palmitas;20400
20400002;La Victoria De San Isidro;20400
20400003;Boquerón;20400
20443000;Balcon Del Cesar;20443
20517000;Pailitas;20517
20517001;La Floresta;20517
20517002;Rivera;20517
20517004;Palestina;20517
20517005;Los Llanos;20517
20517006;El Burro;20517
20550000;Pelaya;20550
20550001;Costilla;20550
20550012;San Bernardo;20550
20570000;Pueblo Bello;20570
20570001;La Caja;20570
20570002;Las Minas De Iracal;20570
20570003;Palmarito (Nuevo Colón);20570
20570004;Nabusimake (San Sebastián);20570
20614000;Río De Oro;20614
20614001;El M Arquéz;20614
20614004;Los Angeles;20614
20614006;Montecitos;20614
20614010;Puerto Nuevo;20614
20614012;Morrison;20614
20621000;Robles;20621
20621001;Los Encantos;20621
20621006;San José Del Oriente;20621
20621011;Varas Blancas;20621
20621012;San José De Oriente (Betania);20621
20710000;San Alberto;20710
20710001;La Llana;20710
20710002;La Palma;20710
20710005;Líbano;20710
20710008;Puerto Carreño;20710
20710009;La Carolina;20710
20710010;La Trinidad;20710
20710011;Los Ortegas;20710
20750000;San Diego;20750
20750001;Los Tupes;20750
20750002;Media Luna;20750
20750005;El Juncal;20750
20750006;El Rincón;20750
20750007;Las Pitillas;20750
20750009;Los Brasiles;20750
20750011;Tocaimo;20750
20750012;Nuevas Flores;20750
20770000;San Martín;20770
20770001;Aguas Blancas;20770
20770002;El Barro;20770
20770003;Minas;20770
20770004;Puerto Oculto;20770
20770005;San José De Las Américas;20770
20770006;Candelia;20770
20770007;Terraplen;20770
20770008;La Curva;20770
20770009;Torcoroma;20770
20770010;Cuatro Bocas;20770
20770011;Los Bagres;20770
20770012;Pita Limón;20770
20770013;Buenos Aires;20770
20770014;El Diviso;20770
20770015;Las Salinas;20770
20787000;Tamalameque;20787
20787001;Palestina La Nueva;20787
20787002;La Boca;20787
20787005;Zapatosa;20787
20787007;Antequera;20787
20787009;Las Palmas;20787
20787010;San Bernardo;20787
20787011;Las Brisas;20787
20787012;Pasacorriendo;20787
20787013;Pueblonuevo;20787
23001000;Montería;23001
23001001;Buenos Aires;23001
23001002;Palotal;23001
23001003;El Cerrito;23001
23001004;El Sabanal;23001
23001005;Guasimal;23001
23001006;Jaraquiel;23001
23001007;La Manta;23001
23001008;Las Palomas;23001
23001009;Leticia;23001
23001010;Loma Verde;23001
23001011;Los Garzones;23001
23001012;Nuevo Paraíso;23001
23001013;Nueva Lucía;23001
23001014;Patio Bonito;23001
23001015;San Isidro;23001
23001016;Pueblo Buho;23001
23001017;San Anterito;23001
23001018;Santa Clara;23001
23001019;Santa Isabel;23001
23001020;Santa Lucía;23001
23001021;Tres Palmas;23001
23001022;Tres Piedras;23001
23001028;El Barsal;23001
23001030;El Cocuelo;23001
23001031;Martinica;23001
23001032;Guateque;23001
23001033;Tenerife;23001
23001034;La Victoria;23001
23001035;Morindó Central;23001
23001036;Boca De La Ceiba;23001
23001037;Broquelito;23001
23001038;El Limón;23001
23001039;El Quince;23001
23001040;El Vidrial;23001
23001041;Ensenada De La Hamaca;23001
23001042;Galilea;23001
23001043;La Esperanza;23001
23001044;La Florida;23001
23001045;Maquencal;23001
23001046;Maracayo;23001
23001047;Matamoros;23001
23001048;Mochilas;23001
23001049;Nuevos Horizontes;23001
23001050;Palmito Picao;23001
23001051;Pereira;23001
23001052;Villavicencio;23001
23001053;Ya La Lleva;23001
23001054;Agua Vivas;23001
23001064;La Poza;23001
23001067;Piñalito;23001
23001068;El Doce;23001
23001069;Pueblo Seco;23001
23001070;San Francisco;23001
23001071;Villa Cielo;23001
23068000;Ayapel;23068
23068001;Alfonso López;23068
23068003;Cecilia;23068
23068004;El Cedro;23068
23068006;Nariño;23068
23068007;Palotal;23068
23068009;Sincelejito;23068
23068012;Marralú;23068
23068014;Pueblo Nuevo (Popales);23068
23068015;Las Delicias;23068
23079000;Buenavista;23079
23079001;Tierra Santa;23079
23079002;Villa Fátima;23079
23079003;Belén;23079
23079004;Nueva Estación;23079
23079005;Puerto Córdoba;23079
23079006;El Paraíso;23079
23079007;Cotorra;23079
23079008;Ciénaga De Sambo;23079
23079009;Costa Rica;23079
23079010;Mejor Esquina;23079
23079012;El Viajano;23079
23079014;Veracruz;23079
23079015;Santa Clara;23079
23079016;Santa Fe Del Arcial;23079
23079017;Coyongo;23079
23079018;Las Cruces;23079
23079019;Las Marías;23079
23079021;Tequendama;23079
23090000;Canalete;23090
23090001;El Limón;23090
23090002;Popayán;23090
23090007;Cadillo;23090
23090008;Cordobita Central;23090
23090009;Cordobita Frontera;23090
23090013;El Guineo;23090
23090014;La Alcancia;23090
23090016;La Lorenza;23090
23090019;Pueblo Mono;23090
23090020;Tierradentro;23090
23090021;Urango;23090
23090022;Buenos Aires (Las Pavas);23090
23090023;El Tomate;23090
23090024;Si Se Van;23090
23162000;Cereté;23162
23162001;Martínez;23162
23162002;Mateo Gómez;23162
23162003;Rabolargo;23162
23162004;Severa;23162
23162005;Cuero Curtido;23162
23162006;Retiro De Los Indios;23162
23162012;San Antonio;23162
23162018;El Quemado;23162
23162020;Los Venados;23162
23162024;Tres Maria;23162
23162025;Buenavista Del Retiro;23162
23162026;Buenavista El Quemado;23162
23162027;El Carmen;23162
23162028;Oriente;23162
23162029;Playarica;23162
23162030;Venado/Campanito;23162
23168000;Chimá;23168
23168001;Arache;23168
23168002;Campo Bello;23168
23168003;Carolina;23168
23168004;Corozalito;23168
23168005;Punta Verde;23168
23168006;Sitio Viejo;23168
23168008;Sabanacosta;23168
23168009;La Laguna;23168
23168010;Corralito;23168
23168013;Las Delicias;23168
23168014;Pimental;23168
23168015;Sabanal;23168
23182000;Chinú;23182
23182001;Aguas Vivas;23182
23182002;Cacaotal;23182
23182003;Carbonero;23182
23182004;El Pital;23182
23182005;Heredia;23182
23182006;Los Angeles;23182
23182007;Nuevo Oriente;23182
23182008;San Mateo;23182
23182009;San Rafael;23182
23182010;Santa Cecilia;23182
23182011;Santa Fe;23182
23182012;Santa Rosa;23182
23182013;Flechas Sevilla;23182
23182014;Tierra Grata;23182
23182015;Flechas Sabanas;23182
23182016;Garbado;23182
23182017;La Panamá;23182
23182018;La Pilona;23182
23182019;Retiro De Los Pérez;23182
23182020;Andalucía;23182
23182021;Los Algarrobos;23182
23182022;El Tigre;23182
23182023;Palmital;23182
23182024;Villa Fátima;23182
23182026;Chorrillo;23182
23182027;El Deseo;23182
23182028;Arrimadero;23182
23182029;Boca De Monte;23182
23182030;Ceja Grande;23182
23182031;Paraíso;23182
23182032;Las Lomas;23182
23182033;Las Jarabas;23182
23182034;Noviembrea;23182
23182035;Pajonal;23182
23182036;Pisa Bonito;23182
23182037;San Quirre;23182
23182038;El Brillante;23182
23182039;El Orozco;23182
23182040;Floral;23182
23182041;Lomas De Piedra;23182
23182042;Termoelectrica;23182
23182043;Bajo De Piedra;23182
23182044;Bleo;23182
23182045;Cañahuate;23182
23182046;Canoa;23182
23182047;El Trébol;23182
23182048;Jaraba;23182
23182049;Jericó;23182
23182050;Piñuelas;23182
23182051;Raicero;23182
23182052;Raizal;23182
23189000;Ciénaga De Oro;23189
23189001;Berástegui;23189
23189002;El Siglo;23189
23189003;Laguneta;23189
23189004;Los Mimbres;23189
23189005;Punta De Yáñez;23189
23189006;Santiago Del Sur;23189
23189007;Puerto De La Cruz;23189
23189008;Malagana;23189
23189010;Charcón;23189
23189011;El Bobo;23189
23189014;Salguero;23189
23189015;Los Venados;23189
23189016;El Salado;23189
23189018;Las Piedras;23189
23189019;Pijiguayal;23189
23189020;La Barra;23189
23189021;Santiago Pobre;23189
23189023;San Antonio Del Táchira;23189
23189024;Rosa Vieja;23189
23189025;Las Palmitas;23189
23189026;Las Palmas;23189
23189027;El Higal;23189
23189028;Las Balsas;23189
23189029;Egipto;23189
23189030;Barro Prieto;23189
23189031;El Guáimaro;23189
23189032;El Templo;23189
23189033;La Arena;23189
23189034;La Draga;23189
23189035;La Gloria;23189
23189036;La Saca;23189
23189037;Las Palomas;23189
23189038;Mayoría;23189
23189039;Noche Azul;23189
23189040;Playa Blanca;23189
23189041;Poza Redonda;23189
23189042;Santiago Arriba;23189
23189043;Venado Central;23189
23300000;Cotorra;23300
23300001;El Bongo;23300
23300007;Villa Nueva;23300
23300009;Guayabal;23300
23300010;El Binde;23300
23300017;Sabanal;23300
23300021;San José;23300
23300022;Chamarra;23300
23300023;El Vivero;23300
23300024;Montón;23300
23300025;Playas Del Campano;23300
23300026;Pueblo Nuevo;23300
23300027;San Pablo;23300
23350000;La Apartada Y La Frontera;23350
23350001;Margen Izquierda De Puerto Córdoba;23350
23350002;Margen Izquierda De Campo Alegre;23350
23350003;La Balsa;23350
23350004;Nuevo Pueblo;23350
23350005;Margen Derecha De Puerto Córdoba;23350
23350006;Margen Derecha De Campo Alegre;23350
23350007;Sitio Nuevo;23350
23350009;Las Margaritas;23350
23350010;La Virgen;23350
23350011;La Escobilla;23350
23350012;La Magdalena;23350
23350013;San Jerónimo;23350
23350014;Manzanares;23350
23350015;Campo Alegre;23350
23350016;Los Noviembreillos;23350
23350017;Puerto Córdoba;23350
23417000;Santa Cruz De Lorica;23417
23417002;El Carito;23417
23417003;La Doctrina;23417
23417004;Las Flores;23417
23417006;Los Monos;23417
23417007;Nariño;23417
23417008;Palo De Agua;23417
23417009;San Sebastián;23417
23417010;Tierralta;23417
23417011;San Anterito;23417
23417012;El Lazo;23417
23417014;Campo Alegre;23417
23417015;Maracayo;23417
23417017;El Campano De Los Indios;23417
23417018;Cotoca Arriba;23417
23417019;El Rodeo;23417
23417020;Los Higales;23417
23417021;Remolino;23417
23417022;Villa Concepcion;23417
23417023;Mata De Caña;23417
23417024;Castilleral;23417
23417025;Cotoca Abajo;23417
23417026;Las Camorras;23417
23417027;San Nicolás De Barí;23417
23417028;Manantial;23417
23417029;La Subida;23417
23417030;El Playón;23417
23417031;La Peinada;23417
23417034;Santa Lucía;23417
23417036;La Palma;23417
23417037;Los Morales;23417
23417038;Candelaria;23417
23417039;El Guanabano;23417
23417042;Juan De Dios Garis;23417
23419000;Los Córdobas;23419
23419002;El Ebano;23419
23419004;Puerto Rey;23419
23419005;Santa Rosa La Caña;23419
23419009;San Rafael;23419
23419010;Buenavista;23419
23419011;La Salada;23419
23419012;Morindó Santana;23419
23419013;Jalisco;23419
23419014;Barrio Mamey;23419
23419019;El Guáimaro;23419
23419020;La Ponderancia;23419
23419021;Brisas Del Caribe;23419
23419022;El Mamby;23419
23419023;El Oasis;23419
23419024;Las Tinas;23419
23419025;Los Esquimales;23419
23419026;Minuto De Dios;23419
23419027;Morindó Central;23419
23419028;Morindó La Unión;23419
23419029;Morindó Santa Cruz;23419
23419030;Nuevo Nariño;23419
23464000;Momil;23464
23464001;Sabaneta;23464
23464002;Sacana Abajo;23464
23464003;Trementino;23464
23464004;Cedro De Piedra;23464
23464005;Pueblecito (San Miguel);23464
23464006;Guaymaral;23464
23464007;Betulia;23464
23464008;Pereira;23464
23466000;Montelíbano;23466
23466001;El Anclar;23466
23466005;San Francisco Del Rayo;23466
23466006;Tierradentro;23466
23466007;Uré;23466
23466008;Pica Pica;23466
23466010;El Brillante;23466
23466011;El Disparo;23466
23466012;El Sol;23466
23466013;Bocas De Perro;23466
23466014;Moralito;23466
23466016;La Nueva;23466
23466020;Puerto Carepa;23466
23466021;Puerto Anchica;23466
23466023;Córdoba;23466
23466024;Puerto López;23466
23466025;Pueblecito;23466
23466026;Boca De Ure;23466
23466028;El Palmar;23466
23466032;Juan José;23466
23466033;Puerto Nuevo;23466
23466034;Los Cordobas;23466
23500000;Moñitos;23500
23500001;Río Cedro;23500
23500002;Santander De La Cruz;23500
23500006;Broqueles;23500
23500010;La Rada;23500
23500011;Las Mujeres;23500
23500013;Mangle;23500
23500023;Perpetuo Socorro;23500
23500024;Pueblito;23500
23500026;San Rafael;23500
23555000;Planeta Rica;23555
23555001;Arenoso;23555
23555002;Campo Bello;23555
23555003;Carolina;23555
23555004;Santana (Centro Alegre);23555
23555005;El Almendro;23555
23555006;Marañonal;23555
23555007;Plaza Bonita;23555
23555008;Providencia;23555
23555010;Medio Rancho;23555
23555011;Pamplona;23555
23555012;El Reparo;23555
23555013;Los Cerros;23555
23555015;Las Pelonas;23555
23555017;Pueblo Rizo;23555
23555019;Nuevo Paraíso;23555
23555020;Santa Rosa;23555
23555022;Planetica;23555
23555029;San Jerónimo (Golero);23555
23555035;Loma De Piedra;23555
23555044;Punta Verde;23555
23555049;Nueva Esperanza;23555
23570000;Pueblo Nuevo;23570
23570001;Arena Del Sur;23570
23570002;Cintura;23570
23570003;Corcovado;23570
23570004;El Varal;23570
23570005;El Poblado;23570
23570006;La Granjita;23570
23570007;Los Limones;23570
23570008;Puerto Santo;23570
23570009;La Magdalena;23570
23570011;Palmira;23570
23570013;Neiva;23570
23570014;Arroyo De Arena;23570
23570016;El Contento;23570
23570020;El Campano;23570
23570021;Pueblo Regao;23570
23570022;Puerto Leticia;23570
23570023;El Arcial;23570
23570024;Nueva Esperanza;23570
23570025;Apart. De Betulia;23570
23570026;Café Pisao;23570
23570027;Centro América;23570
23570028;Loma De Piedra;23570
23574000;Puerto Escondido;23574
23574001;Cristo Rey;23574
23574002;El Pantano;23574
23574003;San José De Canalete;23574
23574004;Villa Ester;23574
23574005;Arizal;23574
23574006;San Luis;23574
23574007;Morindó;23574
23574008;Caña De Canañete;23574
23574009;Las Mujeres;23574
23574010;El Contento Arriba;23574
23574011;El Silencio;23574
23574012;San Miguel;23574
23574013;Jaramagal;23574
23580000;Puerto Libertador;23580
23580001;La Rica;23580
23580002;Pica Pica Viejo;23580
23580003;Villanueva;23580
23580004;Juan José;23580
23580006;Buenos Aires Abajo;23580
23580009;Santa Fé Las Claras;23580
23580010;San Juan;23580
23580011;Puerto Belén;23580
23580012;El Brillante;23580
23580013;San Pedro;23580
23580014;Puerto Carepa;23580
23580015;Torno Rojo;23580
23586000;Purísima;23586
23586001;Aserradero;23586
23586002;El Hueso;23586
23586003;Los Corales;23586
23586004;San Pedro De Arroyo Hondo;23586
23660000;Sahagún;23660
23660001;Arenas Del Norte;23660
23660002;Bajo Grande;23660
23660003;Catalina;23660
23660004;Colomboy;23660
23660005;El Crucero;23660
23660006;El Viajano;23660
23660007;Llanadas;23660
23660008;La Ye;23660
23660009;Morrocoy;23660
23660010;Rodania (Rodáculo);23660
23660011;Salitral;23660
23660012;San Antonio;23660
23660013;Santiago Abajo;23660
23660014;Sabaneta;23660
23660015;Aguas Vivas;23660
23660016;Las Bocas;23660
23660017;Pisa Flores;23660
23660020;El Roble;23660
23660022;El Olivo;23660
23660025;El Remolino;23660
23660026;Las Cruces;23660
23660027;Ranchería;23660
23660028;Guáimarito;23660
23660029;Trementino;23660
23660030;Guáimaro;23660
23660031;La Balsa;23660
23660032;Las Aguaditas;23660
23660037;Dividivi;23660
23660038;Las Manuelitas;23660
23660039;Los Galanes;23660
23660040;Salguerito;23660
23660041;Brisas Del Mar;23660
23660042;Ceiba De Leche;23660
23660045;Escobalito;23660
23660046;Guayabal;23660
23660047;Kilómetro 32;23660
23660056;Las Huertas;23660
23660057;Los Placeres;23660
23660058;Morrocoicito;23660
23660059;Patio Bonito;23660
23660061;San Francisco;23660
23660062;San Miguel;23660
23660063;Alpujarra Ii;23660
23660064;La Quebrada;23660
23660065;Los Amarillos;23660
23660066;Los Chibolos;23660
23660067;Nueva Esperanza;23660
23660068;Sabana De La Fuente;23660
23670000;San Andrés De Sotavento;23670
23670001;Barbacoas;23670
23670002;Calle Larga;23670
23670003;El Banco;23670
23670004;Flechas;23670
23670005;Los Carretos;23670
23670006;Los Vidales;23670
23670007;Molina;23670
23670008;Nueva Estrella;23670
23670009;Pueblecito;23670
23670010;San Juan De La Cruz;23670
23670011;Tuchín;23670
23670013;Plaza Bonita;23670
23670014;Las Casitas;23670
23670015;Los Castillos;23670
23670016;Los Guayacanes;23670
23670017;Sabanal;23670
23670018;Villanueva;23670
23670019;Carretal;23670
23670020;Martillo;23670
23670021;El Contento;23670
23670022;Cruz Chiquita;23670
23670023;Jején;23670
23670024;Alemania;23670
23670025;Cruz De Guayabo;23670
23670026;El Hoyal;23670
23670027;El Algodoncillo;23670
23672000;San Antero;23672
23672001;El Porvenir;23672
23672002;Los Secos;23672
23672003;Nuevo Agrado;23672
23672004;Santa Rosa Del Bálsamo;23672
23672005;Tijeretas;23672
23672006;Bijaito;23672
23672007;Bajo Grande;23672
23672008;Bello;23672
23672009;Calao;23672
23672010;Cerropetrona;23672
23672011;Cispata;23672
23672012;El Naranjo;23672
23672013;El Progreso;23672
23672014;El Tributo;23672
23672015;Grau;23672
23672016;La Bonguita;23672
23672017;La Parrilla;23672
23672018;Las Delicias;23672
23672019;Las Nubes;23672
23672020;Leticia;23672
23672021;Playa Blanca;23672
23672022;Punta Bolivar;23672
23672023;San Jose;23672
23672024;Santa Cruz;23672
23675000;San Bernardo Del Viento;23675
23675001;José Manuel De Altamira;23675
23675003;Paso Nuevo;23675
23675004;Caño Grande;23675
23675005;Playas Del Viento;23675
23675007;Trementino;23675
23675009;San Blas De Junín;23675
23675011;Sicará;23675
23675012;Chiquí;23675
23675013;Pajonal;23675
23675014;San José De Las Cañas;23675
23675015;Miramar;23675
23675016;Barbascal De Asturias;23675
23675017;Barcelona;23675
23675018;Camino Real;23675
23675019;El Castilo;23675
23675020;Nueva Estrella;23675
23675021;Tinajones;23675
23675022;Villa Clara;23675
23678000;San Carlos;23678
23678001;El Campano;23678
23678002;Carrizal;23678
23678003;Guacharacal;23678
23678004;Santa Rosa;23678
23678005;Remedio Pobre;23678
23678006;Cabuya;23678
23678008;Callemar;23678
23678009;Cienaguita;23678
23678010;El Hato;23678
23678011;San Miguel;23678
23678012;El Charco;23678
